OrderID,OrderDate,CustomerKey,ProductKey,Quantity,Channel,PaymentMethod,DiscountPct,UnitSalePrice,OrderStatus,FulfillmentDays,BatchNumber
33177,2023-02-21,7714,7,1,Online,Przelew,14,4729.14,Zrealizowane,7,BATCH-2022-007-004
33178,2023-02-21,993,21,2,Marketplace,Karta,14,214.14,Zrealizowane,2,BATCH-2023-021-006
33179,2023-02-21,3233,17,4,Online,BLIK,14,1117.14,Zrealizowane,1,BATCH-2023-017-007
33180,2023-02-21,8574,10,1,Online,Karta,14,5159.14,Zrealizowane,3,BATCH-2022-010-004
33181,2023-02-21,9656,2,1,Sklep,Karta,3,4364.03,Zrealizowane,0,BATCH-2023-002-007
33182,2023-02-21,2837,9,1,Online,Karta,14,6019.14,Zrealizowane,5,BATCH-2022-009-004
33183,2023-02-21,6905,10,1,Sklep,Karta,14,5159.14,Zrealizowane,0,BATCH-2022-010-004
33187,2023-02-21,5216,20,3,Sklep,BLIK,14,110.94,Zrealizowane,0,BATCH-2022-020-006
33195,2023-02-21,9512,16,1,Online,BLIK,14,859.14,Zrealizowane,1,BATCH-2022-016-010
33200,2023-02-21,5295,20,1,Sklep,Karta,14,110.94,Zrealizowane,0,BATCH-2022-020-006
33202,2023-02-21,8430,19,1,Online,Karta,14,42.14,Zrealizowane,4,BATCH-2023-019-005
33203,2023-02-22,5474,13,1,Marketplace,Karta,14,4815.14,Zrealizowane,3,BATCH-2022-013-004
33204,2023-02-22,5411,23,1,Online,Karta,3,290.03,Zrealizowane,4,BATCH-2022-023-003
33206,2023-02-22,2707,6,1,Marketplace,Karta,3,2133.03,Zrealizowane,3,BATCH-2022-006-004
33207,2023-02-22,3750,16,1,Online,Karta,14,859.14,Zrealizowane,9,BATCH-2022-016-010
33208,2023-02-22,5306,8,1,Online,Przelew,3,6304.03,Zrealizowane,3,BATCH-2022-008-004
33209,2023-02-22,4983,8,1,Online,BLIK,3,6304.03,Zrealizowane,5,BATCH-2022-008-004
33210,2023-02-22,3951,20,1,Marketplace,BLIK,14,110.94,Zrealizowane,3,BATCH-2022-020-006
33211,2023-02-22,4459,1,1,Marketplace,PayPal,8,3679.08,Zrealizowane,6,BATCH-2022-001-010
33212,2023-02-22,1594,10,1,Online,Pobranie,14,5159.14,Zrealizowane,2,BATCH-2022-010-004
33214,2023-02-22,9379,21,1,Online,Karta,14,214.14,Zrealizowane,4,BATCH-2023-021-006
33215,2023-02-22,7463,26,1,Marketplace,Karta,14,1719.14,Zrealizowane,7,BATCH-2022-026-004
33216,2023-02-22,3876,17,1,Sklep,Karta,14,1117.14,Zrealizowane,0,BATCH-2023-017-007
33217,2023-02-22,2905,19,3,Marketplace,Pobranie,14,42.14,Zrealizowane,4,BATCH-2023-019-005
33218,2023-02-22,889,8,1,Online,BLIK,3,6304.03,Zrealizowane,3,BATCH-2022-008-004
33219,2023-02-22,8324,8,1,Online,Karta,3,6304.03,Zrealizowane,6,BATCH-2022-008-004
33221,2023-02-22,659,26,3,Marketplace,Pobranie,14,1719.14,Zrealizowane,5,BATCH-2022-026-004
33223,2023-02-22,8898,20,1,Marketplace,Pobranie,14,110.94,Zrealizowane,7,BATCH-2022-020-006
33225,2023-02-22,1643,18,1,Marketplace,Karta,14,128.14,Zrealizowane,3,BATCH-2023-018-006
33228,2023-02-22,5799,17,3,Online,BLIK,14,1117.14,Zrealizowane,2,BATCH-2023-017-007
33229,2023-02-22,3423,18,2,Online,Pobranie,14,128.14,Zrealizowane,2,BATCH-2023-018-006
33230,2023-02-23,4482,12,1,Marketplace,Pobranie,3,2230.03,Zrealizowane,3,BATCH-2023-012-003
33231,2023-02-23,109,9,1,Online,Karta,14,6019.14,Zrealizowane,5,BATCH-2022-009-004
33232,2023-02-23,5458,23,1,Online,Karta,3,290.03,Zrealizowane,2,BATCH-2022-023-003
33233,2023-02-23,5716,20,1,Sklep,Gotówka,14,110.94,Zrealizowane,0,BATCH-2022-020-006
33235,2023-02-23,820,8,4,Sklep,Karta,3,6304.03,Zrealizowane,0,BATCH-2023-008-005
33236,2023-02-23,7379,26,1,Sklep,Karta,14,1719.14,Zrealizowane,0,BATCH-2022-026-004
33237,2023-02-23,8996,8,1,Sklep,Gotówka,3,6304.03,Zrealizowane,0,BATCH-2023-008-005
33239,2023-02-23,2183,11,5,Online,Przelew,14,3439.14,Zrealizowane,2,BATCH-2022-011-004
33240,2023-02-23,9732,20,1,Online,Przelew,14,110.94,Zrealizowane,3,BATCH-2022-020-006
33241,2023-02-23,750,26,3,Marketplace,PayPal,14,1719.14,Zrealizowane,4,BATCH-2022-026-004
33242,2023-02-23,9364,20,1,Marketplace,PayPal,14,110.94,Zrealizowane,6,BATCH-2022-020-006
33243,2023-02-23,764,18,2,Online,Raty,14,128.14,Zrealizowane,1,BATCH-2023-018-006
33245,2023-02-23,2926,11,1,Marketplace,PayPal,14,3439.14,Zrealizowane,4,BATCH-2022-011-004
33246,2023-02-23,486,20,1,Marketplace,Karta,14,110.94,Zrealizowane,7,BATCH-2022-020-006
33247,2023-02-23,7806,1,1,Sklep,Gotówka,8,3679.08,Zrealizowane,0,BATCH-2022-001-010
33248,2023-02-23,1178,18,1,Marketplace,Karta,14,128.14,Zrealizowane,10,BATCH-2023-018-006
33249,2023-02-23,6046,18,2,Online,BLIK,14,128.14,Zrealizowane,1,BATCH-2023-018-006
33255,2023-02-23,5527,18,2,Marketplace,Karta,14,128.14,Zrealizowane,13,BATCH-2023-018-006
33267,2023-02-23,8583,21,1,Marketplace,Karta,14,214.14,Zrealizowane,3,BATCH-2023-021-006
33270,2023-02-23,9500,17,1,Online,Raty,14,1117.14,Zrealizowane,2,BATCH-2023-017-007
33273,2023-02-23,2084,20,1,Marketplace,BLIK,14,110.94,Zrealizowane,3,BATCH-2022-020-006
33276,2023-02-23,3224,19,1,Online,BLIK,14,42.14,Zrealizowane,1,BATCH-2023-019-005
33278,2023-02-24,176,24,1,Online,Przelew,14,515.14,Zrealizowane,12,BATCH-2022-024-004
33279,2023-02-24,534,4,1,Marketplace,Pobranie,3,3394.03,Zrealizowane,4,BATCH-2023-004-006
33280,2023-02-24,1188,19,1,Online,BLIK,14,42.14,Zrealizowane,2,BATCH-2023-019-005
33281,2023-02-24,2609,8,2,Sklep,Karta,3,6304.03,Zrealizowane,0,BATCH-2023-008-005
33283,2023-02-24,560,24,1,Sklep,Gotówka,14,515.14,Zrealizowane,0,BATCH-2022-024-004
33284,2023-02-24,8418,20,1,Marketplace,BLIK,14,110.94,Zrealizowane,4,BATCH-2022-020-006
33285,2023-02-24,6428,12,3,Marketplace,Pobranie,3,2230.03,Zrealizowane,2,BATCH-2023-012-003
33288,2023-02-24,5920,2,1,Online,Raty,3,4364.03,Zrealizowane,9,BATCH-2023-002-007
33289,2023-02-24,8089,4,1,Online,Raty,3,3394.03,Zrealizowane,1,BATCH-2023-004-006
33290,2023-02-24,4669,8,1,Marketplace,Pobranie,3,6304.03,Zrealizowane,6,BATCH-2023-008-005
33291,2023-02-24,631,5,1,Online,Karta,0,3999.0,Zrealizowane,4,BATCH-2021-005-001
33292,2023-02-24,PL919-07-08-569,2,62,Online,Raty,7,4184.07,Zrealizowane,4,BATCH-2023-002-007
33293,2023-02-24,7647,23,1,Online,Przelew,3,290.03,Zrealizowane,5,BATCH-2022-023-003
33294,2023-02-24,4330,21,2,Online,Przelew,14,214.14,Zrealizowane,5,BATCH-2023-021-006
33295,2023-02-24,9601,20,4,Online,Raty,14,110.94,Zrealizowane,1,BATCH-2022-020-006
33296,2023-02-24,3373,16,1,Online,Przelew,14,859.14,Zrealizowane,10,BATCH-2022-016-010
33297,2023-02-24,4007,18,2,Online,Karta,14,128.14,Zrealizowane,14,BATCH-2023-018-006
33299,2023-02-24,2239,18,1,Marketplace,Karta,14,128.14,Zrealizowane,3,BATCH-2023-018-006
33300,2023-02-24,8107,8,1,Online,Karta,3,6304.03,Zrealizowane,3,BATCH-2023-008-005
33301,2023-02-24,7405,19,2,Marketplace,Karta,14,42.14,Zrealizowane,3,BATCH-2023-019-005
33308,2023-02-24,2199,19,1,Online,Karta,14,42.14,Zrealizowane,3,BATCH-2023-019-005
33312,2023-02-24,9469,16,1,Marketplace,Karta,14,859.14,Zrealizowane,6,BATCH-2022-016-010
33313,2023-02-24,7215,19,4,Online,Karta,14,42.14,Zrealizowane,11,BATCH-2023-019-005
33315,2023-02-24,2062,17,1,Marketplace,Karta,14,1117.14,Zrealizowane,4,BATCH-2023-017-007
33316,2023-02-24,7555,21,1,Marketplace,Przelew,14,214.14,Zrealizowane,2,BATCH-2023-021-006
33317,2023-02-25,448,6,1,Sklep,Gotówka,3,2133.03,Zrealizowane,0,BATCH-2022-006-004
33318,2023-02-25,5867,23,1,Marketplace,Karta,3,290.03,Zrealizowane,4,BATCH-2022-023-003
33319,2023-02-25,5061,18,4,Marketplace,Przelew,14,128.14,Zrealizowane,4,BATCH-2023-018-006
33320,2023-02-25,9569,14,1,Online,Karta,3,3103.03,Zrealizowane,5,BATCH-2022-014-003
33321,2023-02-25,8519,9,1,Marketplace,Karta,14,6019.14,Zrealizowane,6,BATCH-2022-009-004
33323,2023-02-25,7904,8,1,Sklep,Karta,3,6304.03,Zrealizowane,0,BATCH-2023-008-005
33324,2023-02-25,6266,24,3,Online,BLIK,14,515.14,Zrealizowane,8,BATCH-2022-024-004
33325,2023-02-25,9675,10,1,Sklep,Karta,14,5159.14,Zrealizowane,0,BATCH-2023-010-005
33327,2023-02-25,1688,24,9,Online,Raty,16,503.16,Zrealizowane,2,BATCH-2022-024-004
33328,2023-02-25,9285,7,1,Online,Przelew,14,4729.14,Zrealizowane,3,BATCH-2022-007-004
33329,2023-02-25,6732,21,1,Marketplace,PayPal,14,214.14,Zrealizowane,5,BATCH-2023-021-006
33330,2023-02-25,1080,20,1,Online,BLIK,14,110.94,Zrealizowane,3,BATCH-2023-020-007
33331,2023-02-25,1983,16,4,Online,Przelew,14,859.14,Zrealizowane,5,BATCH-2022-016-010
33332,2023-02-25,8001,21,1,Marketplace,Karta,14,214.14,Zrealizowane,3,BATCH-2023-021-006
33333,2023-02-25,269,18,1,Sklep,Karta,14,128.14,Zrealizowane,0,BATCH-2023-018-006
33334,2023-02-25,642,20,2,Online,Raty,14,110.94,Zrealizowane,2,BATCH-2023-020-007
33337,2023-02-25,7232,19,1,Online,BLIK,14,42.14,Zrealizowane,5,BATCH-2023-019-005
33338,2023-02-25,1890,16,1,Online,BLIK,14,859.14,Zrealizowane,3,BATCH-2022-016-010
33339,2023-02-25,2778,19,1,Marketplace,Karta,14,42.14,Zrealizowane,11,BATCH-2023-019-005
33340,2023-02-26,4353,22,1,Online,Przelew,14,429.14,Zrealizowane,1,BATCH-2022-022-004
33342,2023-02-26,3118,19,1,Marketplace,Pobranie,14,42.14,Zrealizowane,2,BATCH-2023-019-005
33343,2023-02-26,3646,19,1,Marketplace,Karta,14,42.14,Zrealizowane,14,BATCH-2023-019-005
33345,2023-02-27,4665,25,1,Marketplace,PayPal,14,687.14,Zrealizowane,5,BATCH-2022-025-004
33346,2023-02-27,394,4,1,Sklep,Karta,3,3394.03,Zrealizowane,0,BATCH-2023-004-006
33347,2023-02-27,9382,6,1,Marketplace,BLIK,3,2133.03,Zrealizowane,4,BATCH-2022-006-004
33348,2023-02-27,4304,9,1,Online,Karta,14,6019.14,Zrealizowane,5,BATCH-2022-009-004
33349,2023-02-27,761,8,1,Online,BLIK,3,6304.03,Zrealizowane,3,BATCH-2023-008-005
33350,2023-02-27,1064,26,1,Online,Raty,14,1719.14,Anulowane,0,BATCH-2022-026-004
33351,2023-02-27,7685,16,1,Marketplace,PayPal,14,859.14,Zrealizowane,6,BATCH-2022-016-010
33352,2023-02-27,5897,9,3,Online,BLIK,14,6019.14,Zrealizowane,3,BATCH-2022-009-004
33353,2023-02-27,9596,21,2,Online,Karta,14,214.14,Zrealizowane,5,BATCH-2023-021-006
33354,2023-02-27,8952,10,1,Sklep,Gotówka,14,5159.14,Zrealizowane,0,BATCH-2023-010-005
33355,2023-02-27,4050,17,1,Marketplace,Przelew,14,1117.14,Zrealizowane,3,BATCH-2023-017-007
33356,2023-02-27,5758,6,1,Online,Pobranie,3,2133.03,Zrealizowane,5,BATCH-2022-006-004
33357,2023-02-27,9873,13,1,Marketplace,PayPal,14,4815.14,Zrealizowane,6,BATCH-2022-013-004
33358,2023-02-27,6876,20,2,Online,BLIK,14,110.94,Zrealizowane,3,BATCH-2023-020-007
33361,2023-02-27,883,18,1,Online,BLIK,14,128.14,Zrealizowane,1,BATCH-2023-018-006
33365,2023-02-27,5492,20,1,Marketplace,Karta,14,110.94,Zrealizowane,6,BATCH-2023-020-007
33366,2023-02-27,9627,16,1,Online,Raty,14,859.14,Zrealizowane,2,BATCH-2022-016-010
33367,2023-02-28,165,23,1,Online,Raty,3,290.03,Zrealizowane,1,BATCH-2022-023-003
33368,2023-02-28,7161,19,1,Marketplace,BLIK,14,42.14,Zrealizowane,3,BATCH-2023-019-005
33369,2023-02-28,4436,16,1,Online,Karta,14,859.14,Zrealizowane,3,BATCH-2022-016-010
33370,2023-02-28,9962,23,1,Marketplace,Karta,3,290.03,Zrealizowane,5,BATCH-2022-023-003
33371,2023-02-28,4447,16,1,Marketplace,Karta,14,859.14,Zrealizowane,5,BATCH-2022-016-010
33372,2023-02-28,4285,19,1,Online,Pobranie,14,42.14,Zrealizowane,1,BATCH-2023-019-005
33373,2023-02-28,5343,17,1,Marketplace,Karta,14,1117.14,Zrealizowane,5,BATCH-2023-017-007
33374,2023-02-28,8446,10,1,Marketplace,BLIK,14,5159.14,Zrealizowane,7,BATCH-2023-010-005
33375,2023-02-28,3808,1,1,Online,BLIK,8,3679.08,Zrealizowane,2,BATCH-2022-001-010
33376,2023-02-28,9335,16,1,Online,PayPal,14,859.14,Zrealizowane,8,BATCH-2022-016-010
33379,2023-02-28,4743,18,1,Online,Karta,14,128.14,Zrealizowane,2,BATCH-2023-018-006
33382,2023-02-28,7748,20,1,Online,BLIK,14,110.94,Zrealizowane,3,BATCH-2023-020-007
33384,2023-02-28,2773,21,1,Marketplace,Pobranie,14,214.14,Zrealizowane,4,BATCH-2023-021-006
33385,2023-02-28,1662,18,1,Online,PayPal,14,128.14,Zrealizowane,4,BATCH-2023-018-006
33387,2023-03-01,383,25,1,Sklep,BLIK,14,687.14,Zrealizowane,0,BATCH-2022-025-004
33388,2023-03-01,4939,11,2,Sklep,Karta,14,3439.14,Zrealizowane,0,BATCH-2022-011-004
33389,2023-03-01,430,17,4,Marketplace,Pobranie,14,1117.14,Zrealizowane,3,BATCH-2023-017-007
33390,2023-03-01,6884,2,1,Marketplace,BLIK,3,4364.03,Zrealizowane,4,BATCH-2023-002-007
33391,2023-03-01,5815,1,1,Online,BLIK,8,3679.08,Zrealizowane,5,BATCH-2022-001-010
33392,2023-03-01,3232,16,1,Marketplace,Karta,14,859.14,Zwrócone,10,BATCH-2022-016-010
33393,2023-03-01,1131,5,1,Marketplace,Karta,0,3999.0,Zwrócone,3,BATCH-2021-005-001
33394,2023-03-01,669,5,1,Online,Przelew,0,3999.0,Zrealizowane,2,BATCH-2021-005-001
33395,2023-03-01,6359,19,3,Online,Przelew,14,42.14,Zrealizowane,9,BATCH-2023-019-005
33396,2023-03-01,9207,25,1,Online,Karta,14,687.14,Zrealizowane,6,BATCH-2022-025-004
33397,2023-03-01,2930,25,1,Marketplace,Karta,14,687.14,Zwrócone,2,BATCH-2022-025-004
33399,2023-03-01,7733,23,1,Marketplace,Karta,3,290.03,Zrealizowane,4,BATCH-2022-023-003
33400,2023-03-01,7552,22,1,Online,BLIK,14,429.14,Zrealizowane,2,BATCH-2022-022-004
33401,2023-03-01,3017,5,1,Online,BLIK,0,3999.0,Zrealizowane,2,BATCH-2021-005-001
33402,2023-03-01,5157,16,1,Marketplace,BLIK,14,859.14,Zrealizowane,3,BATCH-2022-016-010
33403,2023-03-01,4336,18,1,Marketplace,PayPal,14,128.14,Zrealizowane,9,BATCH-2023-018-006
33404,2023-03-01,3772,12,1,Online,Karta,3,2230.03,Zrealizowane,4,BATCH-2023-012-003
33405,2023-03-01,3796,5,2,Sklep,Gotówka,0,3999.0,Zrealizowane,0,BATCH-2021-005-001
33406,2023-03-01,7710,8,1,Marketplace,Pobranie,3,6304.03,Zrealizowane,2,BATCH-2023-008-005
33407,2023-03-01,7690,5,2,Online,Raty,0,3999.0,Zrealizowane,1,BATCH-2021-005-001
33408,2023-03-01,PL397-91-48-350,6,51,Sklep,Przelew,7,2045.07,Zrealizowane,0,BATCH-2022-006-004
33409,2023-03-01,3198,11,2,Online,BLIK,14,3439.14,Zrealizowane,2,BATCH-2022-011-004
33410,2023-03-01,4863,5,1,Online,Raty,0,3999.0,Zrealizowane,2,BATCH-2021-005-001
33411,2023-03-01,6430,21,1,Online,BLIK,14,214.14,Zrealizowane,2,BATCH-2023-021-006
33422,2023-03-01,5925,21,1,Online,BLIK,14,214.14,Zrealizowane,3,BATCH-2023-021-006
33425,2023-03-01,638,20,1,Online,Karta,14,110.94,Zrealizowane,4,BATCH-2023-020-007
33426,2023-03-01,6892,19,1,Marketplace,PayPal,14,42.14,Zrealizowane,3,BATCH-2023-019-005
33428,2023-03-01,7575,17,1,Sklep,Karta,14,1117.14,Zrealizowane,0,BATCH-2023-017-007
33429,2023-03-01,4482,19,1,Marketplace,BLIK,14,42.14,Zrealizowane,3,BATCH-2023-019-005
33432,2023-03-01,4065,18,1,Marketplace,Przelew,14,128.14,Zrealizowane,6,BATCH-2023-018-006
33433,2023-03-02,5884,17,3,Online,BLIK,14,1117.14,Zrealizowane,2,BATCH-2023-017-007
33434,2023-03-02,241,9,1,Online,Karta,14,6019.14,Zrealizowane,1,BATCH-2022-009-004
33435,2023-03-02,7717,22,2,Online,Karta,14,429.14,Zrealizowane,1,BATCH-2022-022-004
33436,2023-03-02,7723,16,1,Online,BLIK,14,859.14,Zrealizowane,2,BATCH-2022-016-010
33437,2023-03-02,8353,18,1,Online,BLIK,14,128.14,Zrealizowane,2,BATCH-2023-018-006
33438,2023-03-02,6872,24,1,Marketplace,Karta,14,515.14,Zrealizowane,9,BATCH-2022-024-004
33439,2023-03-02,9297,2,1,Online,Karta,3,4364.03,Anulowane,0,BATCH-2023-002-007
33440,2023-03-02,5920,8,1,Sklep,Gotówka,3,6304.03,Zrealizowane,0,BATCH-2023-008-005
33442,2023-03-02,6682,20,1,Marketplace,Karta,14,110.94,Anulowane,0,BATCH-2023-020-007
33443,2023-03-02,9346,2,1,Marketplace,BLIK,3,4364.03,Zrealizowane,10,BATCH-2023-002-007
33444,2023-03-02,4184,6,1,Online,Karta,3,2133.03,Zrealizowane,3,BATCH-2022-006-004
33445,2023-03-02,7235,21,1,Online,BLIK,14,214.14,Zrealizowane,3,BATCH-2023-021-006
33446,2023-03-02,8331,1,1,Online,Karta,8,3679.08,Zrealizowane,6,BATCH-2022-001-010
33447,2023-03-02,5786,14,1,Online,Karta,3,3103.03,Zrealizowane,4,BATCH-2022-014-003
33448,2023-03-02,412,17,2,Marketplace,BLIK,14,1117.14,Anulowane,0,BATCH-2023-017-007
33449,2023-03-02,5867,19,13,Marketplace,PayPal,16,41.16,Zrealizowane,4,BATCH-2023-019-005
33450,2023-03-02,4463,11,3,Marketplace,Karta,14,3439.14,Zrealizowane,5,BATCH-2022-011-004
33451,2023-03-02,4380,17,1,Online,BLIK,14,1117.14,Zrealizowane,4,BATCH-2023-017-007
33452,2023-03-02,6399,24,1,Online,Karta,14,515.14,Zrealizowane,2,BATCH-2022-024-004
33453,2023-03-02,4681,20,2,Sklep,BLIK,14,110.94,Zrealizowane,0,BATCH-2023-020-007
33454,2023-03-02,9719,5,1,Online,Przelew,0,3999.0,Zrealizowane,1,BATCH-2021-005-001
33455,2023-03-02,7051,17,2,Online,BLIK,14,1117.14,Zrealizowane,2,BATCH-2023-017-007
33457,2023-03-02,4680,20,4,Marketplace,Karta,14,110.94,Zrealizowane,8,BATCH-2023-020-007
33459,2023-03-02,4303,21,1,Marketplace,PayPal,14,214.14,Zrealizowane,9,BATCH-2023-021-006
33463,2023-03-02,5732,17,1,Online,Karta,14,1117.14,Zrealizowane,2,BATCH-2023-017-007
33467,2023-03-02,7757,18,1,Marketplace,Karta,14,128.14,Zrealizowane,2,BATCH-2023-018-006
33471,2023-03-02,8592,18,1,Online,BLIK,14,128.14,Zrealizowane,2,BATCH-2023-018-006
33472,2023-03-02,6252,19,1,Marketplace,BLIK,14,42.14,Zrealizowane,12,BATCH-2023-019-005
33473,2023-03-03,9201,2,1,Online,BLIK,3,4364.03,Zrealizowane,2,BATCH-2023-002-007
33474,2023-03-03,6092,21,1,Marketplace,Karta,14,214.14,Zrealizowane,3,BATCH-2023-021-006
33475,2023-03-03,2238,5,4,Sklep,Gotówka,0,3999.0,Zwrócone,0,BATCH-2021-005-001
33476,2023-03-03,6349,2,2,Sklep,Karta,3,4364.03,Zrealizowane,0,BATCH-2023-002-007
33477,2023-03-03,PL944-57-95-077,4,122,Online,Przelew,10,3149.1,Zrealizowane,2,BATCH-2023-004-006
33478,2023-03-03,5700,20,1,Marketplace,Karta,14,110.94,Zrealizowane,5,BATCH-2023-020-007
33479,2023-03-03,3116,24,1,Online,BLIK,14,515.14,Zrealizowane,3,BATCH-2022-024-004
33481,2023-03-03,5071,19,1,Online,Przelew,14,42.14,Zrealizowane,2,BATCH-2023-019-005
33482,2023-03-03,2552,4,4,Online,BLIK,3,3394.03,Zrealizowane,4,BATCH-2023-004-006
33483,2023-03-03,1745,8,1,Online,Przelew,3,6304.03,Zrealizowane,2,BATCH-2023-008-005
33484,2023-03-03,1073,21,1,Online,Karta,14,214.14,Zrealizowane,2,BATCH-2023-021-006
33485,2023-03-03,7422,24,1,Marketplace,PayPal,14,515.14,Zrealizowane,4,BATCH-2022-024-004
33486,2023-03-03,4665,19,2,Marketplace,Karta,14,42.14,Zrealizowane,5,BATCH-2023-019-005
33487,2023-03-03,9025,5,3,Online,Karta,0,3999.0,Zrealizowane,3,BATCH-2021-005-001
33489,2023-03-03,8672,8,4,Marketplace,PayPal,3,6304.03,Zrealizowane,8,BATCH-2023-008-005
33490,2023-03-03,3198,16,3,Online,Raty,14,859.14,Zrealizowane,3,BATCH-2022-016-010
33491,2023-03-03,3356,21,1,Online,BLIK,14,214.14,Zrealizowane,1,BATCH-2023-021-006
33492,2023-03-03,3261,19,1,Online,BLIK,14,42.14,Zrealizowane,3,BATCH-2023-019-005
33493,2023-03-03,919,9,1,Sklep,Karta,14,6019.14,Zrealizowane,0,BATCH-2022-009-004
33494,2023-03-03,6581,10,1,Sklep,Gotówka,14,5159.14,Zrealizowane,0,BATCH-2023-010-005
33495,2023-03-03,6923,8,1,Sklep,Gotówka,3,6304.03,Zrealizowane,0,BATCH-2023-008-005
33496,2023-03-03,998,11,1,Online,PayPal,14,3439.14,Zrealizowane,3,BATCH-2022-011-004
33497,2023-03-03,6157,23,1,Marketplace,PayPal,3,290.03,Zrealizowane,11,BATCH-2022-023-003
33498,2023-03-03,PL251-24-81-971,12,68,Online,Przelew,7,2138.07,Zrealizowane,1,BATCH-2023-012-003
33499,2023-03-03,PL596-48-20-383,9,80,Online,Przelew,18,5739.18,Zrealizowane,4,BATCH-2022-009-004
33500,2023-03-03,4873,8,1,Sklep,BLIK,3,6304.03,Zrealizowane,0,BATCH-2023-008-005
33501,2023-03-03,930,18,1,Marketplace,Przelew,14,128.14,Zrealizowane,5,BATCH-2023-018-006
33502,2023-03-03,1227,18,1,Marketplace,Karta,14,128.14,Zrealizowane,3,BATCH-2023-018-006
33503,2023-03-03,8109,16,1,Online,Raty,14,859.14,Zrealizowane,1,BATCH-2022-016-010
33505,2023-03-03,8,20,1,Marketplace,PayPal,14,110.94,Zrealizowane,6,BATCH-2023-020-007
33508,2023-03-03,897,17,1,Online,Przelew,14,1117.14,Zrealizowane,6,BATCH-2023-017-007
33517,2023-03-03,8074,16,1,Online,BLIK,14,859.14,Zrealizowane,4,BATCH-2022-016-010
33520,2023-03-03,3083,17,1,Online,Pobranie,14,1117.14,Zrealizowane,5,BATCH-2023-017-007
33523,2023-03-03,712,18,1,Online,BLIK,14,128.14,Zrealizowane,6,BATCH-2023-018-006
33531,2023-03-03,7344,16,1,Online,Przelew,14,859.14,Zrealizowane,1,BATCH-2022-016-010
33532,2023-03-03,7503,16,2,Online,Raty,14,859.14,Zrealizowane,2,BATCH-2022-016-010
33541,2023-03-03,8959,19,2,Online,BLIK,14,42.14,Zrealizowane,3,BATCH-2023-019-005
33542,2023-03-03,9608,20,1,Online,Karta,14,110.94,Zrealizowane,8,BATCH-2023-020-007
33543,2023-03-04,4021,5,1,Sklep,Karta,0,3999.0,Zrealizowane,0,BATCH-2021-005-001
33544,2023-03-04,5345,16,1,Marketplace,PayPal,14,859.14,Zrealizowane,4,BATCH-2022-016-010
33545,2023-03-04,2446,20,7,Marketplace,Karta,16,108.36,Zrealizowane,3,BATCH-2023-020-007
33546,2023-03-04,1696,6,1,Marketplace,Karta,3,2133.03,Zrealizowane,3,BATCH-2022-006-004
33547,2023-03-04,8918,21,1,Online,BLIK,14,214.14,Zrealizowane,4,BATCH-2023-021-006
33548,2023-03-04,1093,23,1,Online,Raty,3,290.03,Zrealizowane,6,BATCH-2022-023-003
33549,2023-03-04,2180,24,1,Sklep,Gotówka,14,515.14,Zrealizowane,0,BATCH-2022-024-004
33550,2023-03-04,7911,20,6,Marketplace,Pobranie,16,108.36,Zrealizowane,3,BATCH-2023-020-007
33551,2023-03-04,399,20,1,Online,BLIK,14,110.94,Zrealizowane,3,BATCH-2023-020-007
33552,2023-03-04,5703,24,1,Marketplace,BLIK,14,515.14,Zrealizowane,2,BATCH-2022-024-004
33553,2023-03-04,8397,11,2,Online,Pobranie,14,3439.14,Zrealizowane,8,BATCH-2022-011-004
33554,2023-03-04,4985,23,1,Online,Karta,3,290.03,Anulowane,0,BATCH-2022-023-003
33555,2023-03-04,4175,26,1,Online,Raty,14,1719.14,Zrealizowane,1,BATCH-2022-026-004
33556,2023-03-04,2194,18,1,Marketplace,Karta,14,128.14,Zrealizowane,2,BATCH-2023-018-006
33558,2023-03-04,363,11,1,Marketplace,Karta,14,3439.14,Zrealizowane,10,BATCH-2022-011-004
33559,2023-03-04,6314,9,1,Online,Pobranie,14,6019.14,Zrealizowane,3,BATCH-2022-009-004
33560,2023-03-04,PL242-04-96-689,12,85,Online,Przelew,7,2138.07,Zrealizowane,2,BATCH-2023-012-003
33562,2023-03-04,8811,10,1,Online,Raty,14,5159.14,Zrealizowane,10,BATCH-2023-010-005
33563,2023-03-04,3809,13,1,Online,Karta,14,4815.14,Zrealizowane,1,BATCH-2022-013-004
33564,2023-03-04,3144,7,1,Online,Karta,14,4729.14,Zrealizowane,4,BATCH-2022-007-004
33565,2023-03-04,6519,9,1,Online,Przelew,14,6019.14,Zrealizowane,2,BATCH-2022-009-004
33566,2023-03-04,1250,6,1,Online,Przelew,3,2133.03,Zrealizowane,2,BATCH-2023-006-005
33567,2023-03-04,2914,18,1,Sklep,Gotówka,14,128.14,Zrealizowane,0,BATCH-2023-018-006
33568,2023-03-04,6864,10,1,Marketplace,PayPal,14,5159.14,Zrealizowane,9,BATCH-2023-010-005
33569,2023-03-04,9320,23,1,Online,Raty,3,290.03,Zrealizowane,10,BATCH-2022-023-003
33570,2023-03-04,152,2,4,Marketplace,BLIK,3,4364.03,Zrealizowane,5,BATCH-2023-002-007
33571,2023-03-04,6383,16,1,Marketplace,PayPal,14,859.14,Zrealizowane,7,BATCH-2022-016-010
33572,2023-03-04,9691,7,1,Online,Karta,14,4729.14,Zrealizowane,3,BATCH-2022-007-004
